number_of_bedroom,access_to_school,access_to_hospital,access_to_market,total_sqft,loc_lat,loc_long
3,1,0,1,71.5,10.7841173,106.6058628
2,1,1,1,79.9,10.7964025,106.6087734
3,1,0,1,106.4,10.8302,106.62662
3,1,1,1,46,10.7835722,106.6069481
5,1,0,1,220.8,10.7483343,106.6095538
2,1,0,1,116.8,10.7320375,106.6155543
4,0,0,1,220,10.8217125,106.6224506
3,1,0,0,100,10.8373485,106.6362851
4,1,0,1,77.3,10.8373485,106.6362851
1,1,0,1,32.4,10.8426119,106.6426925
3,0,0,0,111.6,10.8426119,106.6426925
2,1,1,1,91.5,10.7723086,106.6092415
5,1,1,1,168.2,10.7723086,106.6092415
2,1,1,1,64.9,10.7410849,106.615346
5,1,0,1,315.6,10.8139198,106.6209383
2,1,0,1,113.9,10.8498263,106.6584258
4,1,1,1,112.2,10.776182,106.6109757
3,1,0,1,95.8,10.776182,106.6109757
4,1,0,1,113.3,10.845985,106.6527855
3,1,0,1,121.4,10.8267929,106.6313551
2,1,0,1,61.7,10.8117972,106.6214832
2,1,0,1,42.5,10.8117972,106.6214832
2,1,0,1,59.8,10.8006876,106.6174061
2,1,1,1,98.2,10.7694645,106.6127274
3,1,1,1,106.6,10.7694645,106.6127274
4,1,1,1,110.2,10.7654651,106.6131027
2,1,0,1,22.6,10.8128209,106.6240969
4,1,0,1,102.2,10.8128209,106.6240969
4,1,0,1,102.2,10.8128209,106.6240969
4,1,0,1,300.3,10.8303029,106.6375345
3,1,1,1,32.8,10.7757553,106.6140471
2,1,1,1,186.2,10.7773783,106.6144607
3,1,1,1,92.9,10.7436315,106.6195819
3,1,1,1,108,10.7815826,106.6158997
3,1,1,1,79.3,10.8019648,106.6214131
1,1,0,1,66.4,10.8019648,106.6214131
3,1,0,1,187.5,10.7575754,106.616998
3,1,0,1,133.3,10.7833773,106.616706
2,1,0,1,93.4,10.8284404,106.6392641
4,1,1,1,161.6,10.7436305,106.62145
2,1,0,1,75.4,10.8474826,106.6689658
2,1,0,1,75.4,10.8474826,106.6689658
3,1,1,1,90.1,10.7793428,106.6174303
5,1,1,1,137.3,10.7615561,106.6177738
4,1,0,1,113.4,10.7615561,106.6177738
2,1,1,1,128.9,10.7639014,106.6182036
2,1,0,1,108.7,10.7331752,106.6278075
2,1,0,1,103.8,10.7884519,106.6210243
2,1,0,1,118,10.7884519,106.6210243
3,1,0,1,189.8,10.7884519,106.6210243
4,1,0,1,184.4,10.7457553,106.6237885
4,1,1,1,108.3,10.7677819,106.6197497
3,1,0,1,154.7,10.7391281,106.6274962
3,1,0,1,101,10.7882178,106.6238907
3,1,0,1,126.6,10.8448952,106.6828004
3,1,0,1,147.7,10.7389976,106.6317709
4,1,0,1,232.2,10.751869,106.6275422
3,1,0,1,181,10.7844544,106.6266979
2,1,0,1,63.2,10.7844544,106.6266979
3,1,0,1,139.8,10.7453105,106.6303626
3,1,0,1,120,10.783804,106.6266293
3,1,0,1,164.7,10.7847065,106.6269418
2,1,0,0,72.9,10.7330671,106.6374811
4,1,1,1,202.8,10.7451644,106.6323299
4,1,0,1,122.7,10.755047,106.6294483
2,0,0,1,75.4,10.8352561,106.6690896
3,1,0,1,154.1,10.8385063,106.6779522
3,1,0,1,155.9,10.7957837,106.6341049
2,1,0,1,173.6,10.7924527,106.6335176
3,1,1,1,105.9,10.7480982,106.635376
3,0,1,1,116.4,10.8314037,106.6685344
3,1,0,1,172,10.835689,106.6812423
4,1,0,1,172,10.835689,106.6812423
3,1,0,1,84.8,10.7427341,106.6393392
4,1,0,1,193.8,10.7578668,106.6354362
4,1,0,1,178.8,10.8012812,106.6419371
2,1,1,1,148.8,10.8076148,106.6461801
3,1,0,1,70.8,10.7281193,106.6519528
3,1,0,1,54.6,10.7802119,106.6357701
3,1,0,1,126.9,10.8300283,106.7220192
2,1,0,1,118,10.7798471,106.6380791
3,0,0,0,150,10.7284842,106.7390051
2,0,0,0,96.7,10.7284842,106.7390051
4,0,0,0,172,10.8276547,106.6805618
3,1,0,1,78,10.7770851,106.6403651
3,1,1,1,75,10.7608356,106.6420415
4,0,0,0,63.4,10.796826,106.649493
3,1,1,1,91.6,10.7251178,106.7282506
3,1,1,1,91.6,10.7251178,106.7282506
2,1,1,1,142.4,10.7854672,106.645595
2,1,0,1,142.4,10.7854672,106.645595
3,0,0,0,114.7,10.7540747,106.6483504
1,0,0,0,76.8,10.7752303,106.6458841
2,1,1,1,102.8,10.8224502,106.6855684
6,0,0,0,178.4,10.7652845,106.6464
3,1,0,1,145,10.7796321,106.6471816
2,1,0,1,112.9,10.7796321,106.6471816
3,1,0,1,109.5,10.7796321,106.6471816
2,0,0,0,63.8,10.7789263,106.6475902
6,1,1,1,97,10.7752404,106.6476646
5,1,1,1,228.6,10.7745444,106.6479139
5,0,0,0,232.6,10.7745444,106.6479139
3,0,0,0,120.1,10.7751005,106.6481991
2,1,0,1,68.4,10.7686813,106.6481404
2,1,1,1,72,10.7402847,106.73585
3,1,0,1,118.4,10.7583745,106.6525029
3,0,0,1,80.8,10.8126728,106.7096212
3,1,1,1,90.3,10.7498,106.7340175
5,0,0,0,145.6,10.8108065,106.6868872
4,1,1,1,138,10.7380654,106.7217115
5,1,1,1,243.1,10.74140345,106.7228795
2,1,0,1,157.8,10.8041313,106.717085
2,1,1,1,96,10.8073614,106.6922178
4,1,1,1,133.1,10.7954868,106.6716112
2,1,0,1,48.2,10.7529516,106.6686042
6,1,1,1,158,10.7451485,106.7158766
3,0,0,0,257.5,10.8015277,106.6894466
2,1,0,1,65.5,10.8019802,106.7009264
4,0,0,0,134.3,10.7998182,106.6983739
2,0,0,0,80,10.7447038,106.7042941
2,1,0,1,50,10.7460744,106.6963946
2,0,0,0,123.7,10.7460744,106.6963946
3,1,1,1,175,10.7460744,106.6963946
3,1,1,1,169,10.7460744,106.6963946
2,0,0,0,78,10.7671042,106.6764627
3,0,0,0,111,10.7543512,106.6843178
4,0,1,0,320,10.7595027,106.6840512
2,0,0,0,104.6,10.7587531,106.6924052
1,1,0,1,39,10.7654424,106.7012686
3,0,0,0,122.6,10.9078504,106.5971484
3,0,0,0,122.6,10.9078504,106.5971484
3,1,0,1,83.7,10.8790268,106.6376653
3,1,0,1,185,10.735876,106.6478053
9,1,0,1,209.5,10.7752404,106.6476646
3,1,0,1,117.7,10.801901,106.604118
3,1,0,1,92.8,10.7920647,106.6033547
4,1,1,1,136.3,10.7654651,106.6131027
2,1,0,1,64.1,10.8019648,106.6214131
3,1,0,1,65.6,10.8489663,106.7206215
4,0,0,0,90.5,10.7779746,106.6813139
3,0,0,0,171.4,10.8630326,106.5669355
3,1,0,1,100.4,10.7798471,106.6380791
4,0,0,0,180,10.8019802,106.7009264
2,1,0,1,99.4,10.7461861,106.6838342
2,0,0,0,107.2,10.7666896,106.6718421
4,1,1,1,48.9,10.7895656,106.6786342
2,1,0,1,65.8,10.7654424,106.7012686
4,1,1,1,105.2,10.7698062,106.696162
2,0,0,0,74.8,10.849895,106.6168641
3,1,1,1,85.3,10.7794421,106.6042533
3,1,1,1,75.1,10.7694645,106.6127274
3,0,0,1,127,10.7534222,106.6345215
3,1,0,1,106.2,10.7466218,106.651297
2,1,0,1,59.1,10.7610553,106.7074873
4,1,1,1,97.1,10.7595344,106.6056798
3,1,0,1,125.9,10.8545419,106.6618865
2,1,0,1,125.9,10.8545419,106.6618865
3,1,0,0,103,10.8435958,106.6493725
2,1,0,1,46.9,10.8019648,106.6214131
2,1,0,1,68.5,10.8379313,106.6523565
3,1,0,1,157.5,10.7847065,106.6269418
3,1,1,1,83,10.7578668,106.6354362
3,0,0,0,108.2,10.7501032,106.6464478
3,1,1,1,57.4,10.7796321,106.6471816
1,1,1,1,113.9,10.7543367,106.6518727
4,0,0,0,129,10.805877,106.6815741
5,1,1,1,173,10.7525278,106.6673895
4,0,0,0,97,10.7971081,106.686921
4,1,0,1,160,10.7812139,106.6241663
4,0,0,0,89.1,10.7742545,106.6860921
3,1,0,1,145.3,10.8518876,106.7454564
2,1,0,1,51.8,10.737073,106.6263651
2,1,0,1,56.4,10.8424098,106.6622345
3,0,0,1,133.6,10.8188172,106.7045884
2,1,0,1,120,10.7643594,106.6797782
4,1,0,1,119.1,10.8434481,106.6571162
4,1,0,1,84.8,10.7458802,106.6428698
1,1,0,1,59.8,10.7587438,106.6438937
1,1,0,1,21.6,10.7421734,106.6559274
2,0,0,0,51.3,10.7739309,106.6776993
5,1,0,1,170.8,10.7654424,106.7012686
1,1,1,1,27,10.8455096,106.7870575
3,1,0,1,127.8,10.8128209,106.6240969
3,1,0,1,53,10.8493756,106.6648591
3,1,0,1,138.3,10.7911994,106.622758
3,1,0,1,147.6,10.7812139,106.6241663
3,1,0,1,126.6,10.7718915,106.6271504
5,0,0,1,64,10.7406077,106.6393087
4,1,0,1,183.3,10.7543349,106.6408892
2,0,0,0,289,10.7482211,106.6489786
2,1,0,1,68.3,10.7654125,106.6463596
4,1,0,1,82.4,10.7647079,106.6509031
3,0,0,0,127.4,10.8188172,106.7045884
1,0,0,0,135.1,10.7634956,106.6531711
2,0,0,0,107.8,10.805877,106.6815741
3,0,0,0,133.5,10.8025582,106.68183
4,0,0,0,101.4,10.7514267,106.674553
2,0,0,0,56.4,10.7464123,106.6860655
2,0,0,0,43.5,10.7779746,106.6813139
2,0,0,0,151.1,10.76241315,106.6866365
2,1,1,1,128.2,10.7854672,106.645595
3,1,0,1,194.4,10.7482211,106.6489786
3,1,1,1,99,10.776182,106.6109757
1,1,0,1,28.2,10.7386505,106.6592047
1,1,1,1,51.8,10.7364232,106.635004
2,1,0,1,49,10.7654424,106.7012686
3,0,0,0,152.6,10.8649964,106.6391468
2,1,0,1,21,10.7168899,106.6306292
3,1,0,1,133.8,10.7740616,106.6277285
4,1,1,1,224,10.7525278,106.6673895
4,0,0,0,224,10.7525278,106.6673895
3,1,1,1,86.8,10.7492564,106.6733891
2,0,0,1,72.6,10.7936293,106.7064573
3,1,1,1,86.1,10.7723086,106.6092415
2,1,0,1,107.7,10.8314037,106.6685344
1,1,0,1,37.6,10.735876,106.6478053
2,1,0,1,37.6,10.735876,106.6478053
2,1,0,1,58.8,10.8224502,106.6855684
2,0,0,0,184.2,10.7461861,106.6838342
2,0,0,1,83.1,10.7638123,106.6716214
3,1,0,1,52.4,10.7633696,106.7037801
2,1,0,1,99,10.7753677,106.6214793
2,1,0,1,37.9,10.8379313,106.6523565
2,0,0,0,55,10.8379313,106.6523565
6,1,0,1,92.3,10.8489663,106.7206215
3,1,0,1,66,10.7539615,106.6209779
4,1,0,1,166.2,10.7503126,106.6307561
3,1,0,1,145,10.7553689,106.6332881
2,1,0,1,108.4,10.787979,106.6463149
4,1,1,1,131.9,10.7854672,106.645595
4,0,0,0,77.9,10.7527545,106.6535477
2,1,0,1,62.2,10.8160766,106.693555
5,1,0,1,110.2,10.794853,106.6615202
4,0,0,0,147.4,10.794853,106.6615202
3,0,0,0,176.1,10.7522584,106.6642509
2,1,0,1,113.3,10.7871829,106.6641052
2,0,0,1,60,10.7518495,106.7210763
3,0,0,0,167,10.7790976,106.6740219
3,0,0,0,115.9,10.7614527,106.6779722
2,1,0,1,64.8,10.75752515,106.6889002
3,1,1,1,105.7,10.7871829,106.6641052
2,0,0,0,104.8,10.7733613,106.6786777
4,1,0,1,102.4,10.7072148,106.6232619
4,1,0,1,102.4,10.7072148,106.6232619
2,1,0,1,36.6,10.842117,106.6598368
2,0,0,0,104.8,10.7871829,106.6641052
1,0,0,0,36.8,10.7453745,106.6822786
4,0,0,0,208.2,10.7725609,106.6788057
1,1,0,1,23.8,10.7654424,106.7012686
2,1,0,1,96.4,10.7654424,106.7012686
3,1,0,1,82.3,10.8191249,106.6898744
1,1,1,1,90.4,10.7614431,106.6523834
3,0,0,0,85.2,10.7399878,106.6705464
4,0,0,0,182.6,10.7581712,106.6606875
3,0,0,0,110.7,10.79513,106.676219
1,0,0,1,72,10.7964012,106.70033
2,1,1,1,93.6,10.7595027,106.6840512
3,1,0,1,83.8,10.8453959,106.653507
4,0,0,0,198.6,10.8092167,106.6476683
3,0,0,0,125.5,10.7483646,106.6630915
3,1,0,1,93.2,10.7530896,106.7022171
4,1,0,1,122.1,10.7129189,106.6224876
2,1,0,1,8,10.7553689,106.6332881
2,1,0,1,61.7,10.7534222,106.6345215
2,0,0,0,76.5,10.7745444,106.6479139
2,0,0,0,80,10.7641668,106.6616451
1,0,0,0,69.2,10.7483784,106.6757928
2,1,0,1,79.8,10.8493756,106.6648591
2,1,0,1,30.4,10.7453745,106.6822786
3,1,0,1,67.4,10.7983505,106.5608132
3,1,0,1,137.8,10.8183476,106.6328307
2,1,1,1,52.6,10.7539615,106.6209779
3,1,1,1,91,10.7578668,106.6354362
3,1,1,1,79.5,10.7458802,106.6428698
4,0,0,0,114.7,10.7752404,106.6476646
4,1,1,1,144,10.7503184,106.6557532
4,1,1,1,127.2,10.7990174,106.6638649
4,1,0,1,132.6,10.8123441,106.6930962
3,0,0,0,100.8,10.74140345,106.7228795
4,0,0,0,73.8,10.78125455,106.6652255
3,0,0,0,39.7,10.7565638,106.7258129
2,1,0,1,117.2,10.7461861,106.6838342
2,0,0,1,39.8,10.7533875,106.6771112
5,0,0,0,93.6,10.7614527,106.6779722
2,0,0,0,61.6,10.7779746,106.6813139
4,1,0,1,125.6,10.758804,106.6871588
2,1,0,1,72.1,10.7654424,106.7012686
1,1,0,1,14.9,10.7553689,106.6332881
3,0,1,1,56.9,10.8165032,106.6777987
3,0,0,1,73.2,10.735876,106.6478053
5,1,0,1,194.4,10.7482211,106.6489786
2,0,0,0,14.1,10.8073614,106.6922178
4,0,0,1,181.5,10.8012428,106.7109826
3,0,0,0,63.2,10.7978136,106.6872318
2,0,0,1,42,10.7284842,106.7390051
4,1,0,1,41.9,10.7539583,106.6445479
4,0,0,0,103,10.7614694,106.666734
3,1,0,1,27.6,10.7614527,106.6779722
2,1,1,1,44.1,10.7692528,106.6518268
3,1,1,1,66.6,10.8314037,106.6685344
2,1,0,1,92.3,10.8269204,106.6863424
2,0,0,0,34,10.7417158,106.6602686
2,0,0,0,107.4,10.7652731,106.6769625
5,1,0,0,161.5,10.8498263,106.6584258
1,1,0,1,66.2,10.7853909,106.6217393
1,0,0,0,22.1,10.7369139,106.6389022
3,1,0,1,32,10.7569811,106.6341203
1,1,1,1,91.4,10.7631092,106.6447728
1,1,0,1,21.2,10.7627549,106.6461392
5,1,0,1,97.7,10.7654125,106.6463596
3,1,0,1,87.7,10.7745444,106.6479139
5,1,1,1,115.2,10.7745444,106.6479139
4,1,0,1,124.4,10.7751759,106.6483593
5,1,0,1,112.4,10.7751759,106.6483593
2,1,0,1,74.7,10.7600348,106.6521343
3,0,0,1,156.2,10.7489618,106.6650573
5,1,0,1,166.3,10.7871829,106.6641052
6,0,0,1,116.2,10.7437828,106.6744787
2,0,0,0,70.5,10.7631548,106.6637901
5,0,0,0,76,10.7918629,106.6761598
2,1,0,0,74.7,10.7530805,106.7019667
3,1,0,1,65,10.7615651,106.7011721
2,1,0,1,46.3,10.7610553,106.7074873
4,1,0,1,89,10.7689538,106.6021101
2,0,0,0,63,10.7752404,106.6476646
3,1,0,1,122.3,10.8887467,106.6102118
4,0,0,0,97.6,10.7498939,106.6331233
4,0,0,1,101,10.8052565,106.6969985
3,0,0,0,36.2,10.7453745,106.6822786
1,0,0,0,21.3,10.7784102,106.6613981
2,1,1,1,47.8,10.7737617,106.6832254
2,1,0,1,25.2,10.8419232,106.6436252
2,1,1,1,65.8,10.7418166,106.6434338
2,1,0,1,77.4,10.7486735,106.6449919
2,1,0,1,87.3,10.7445579,106.6484995
4,1,0,1,49.2,10.7747437,106.6481026
4,0,0,0,97.1,10.7641625,106.6757687
3,0,0,0,44.2,10.8430374,106.6371653
2,1,1,1,63.1,10.7964025,106.6087734
3,1,1,1,60,10.7422818,106.6717207
2,0,0,0,47.2,10.7693016,106.6755728
2,1,0,1,58.2,10.8631083,106.7434492
2,1,0,1,24.2,10.7168899,106.6306292
2,1,0,1,36.3,10.8266703,106.6876112
2,0,0,0,80.6,10.7614446,106.6621955
4,0,0,0,66.2,10.7866342,106.6687009
2,1,1,1,59.9,10.7698062,106.696162
2,1,0,1,104.9,10.8783651,106.6845103
2,1,1,1,70,10.6811366,106.7469762
3,1,0,1,142.5,10.6811366,106.7469762
3,1,0,1,105.9,10.8462738,106.6316585
3,1,0,1,50.1,10.8430374,106.6371653
2,0,0,0,55.5,10.8430374,106.6371653
3,0,0,0,56.8,10.7911173,106.6084168
3,1,0,1,92.8,10.8373485,106.6362851
2,1,0,1,92.8,10.8373485,106.6362851
3,1,0,1,32.9,10.8426119,106.6426925
3,1,0,1,59.9,10.846861,106.6512669
1,0,0,1,41,10.8498263,106.6584258
2,1,0,1,23.5,10.7168899,106.6306292
3,1,0,1,68,10.8493756,106.6648591
2,0,0,0,90.1,10.847865,106.6616952
3,0,0,0,90.1,10.847865,106.6616952
2,1,0,1,91.3,10.8268146,106.6369184
2,1,0,1,52.2,10.784394,106.617196
3,1,0,1,96.7,10.784394,106.617196
2,1,0,0,73.2,10.8474826,106.6689658
2,1,0,1,65.7,10.7947853,106.6217612
4,1,0,1,119.1,10.7947853,106.6217612
3,1,1,1,103.8,10.7539615,106.6209779
3,0,0,0,68,10.8447415,106.668255
2,1,0,1,60.4,10.7853909,106.6217393
2,1,0,1,81.1,10.7847065,106.6269418
3,1,1,1,14.5,10.7364232,106.635004
2,0,0,1,33,10.755047,106.6294483
2,0,0,0,86.5,10.7369139,106.6389022
2,1,0,1,87.3,10.7480982,106.635376
2,0,0,0,69.4,10.7540921,106.634829
4,1,0,1,12.1,10.8012812,106.6419371
2,1,0,1,72,10.7802119,106.6357701
3,1,0,1,44.2,10.8300283,106.7220192
2,1,1,1,110,10.7418166,106.6434338
2,1,0,1,84.7,10.7783067,106.6397605
3,0,0,0,113.2,10.7482858,106.6494255
3,1,1,1,97.5,10.7612531,106.6463032
3,1,0,1,257.7,10.7604516,106.6469449
2,1,0,1,60.4,10.7654125,106.6463596
2,0,0,0,106.1,10.7796321,106.6471816
1,1,0,1,61.6,10.7745444,106.6479139
4,0,0,0,72.1,10.7959304,106.6569356
2,0,0,0,69.8,10.762849,106.6545795
3,1,0,1,106,10.7990174,106.6638649
3,1,0,1,96.2,10.7871829,106.6641052
2,0,0,0,95.9,10.7635862,106.6632825
4,1,1,1,131,10.7866342,106.6687009
2,0,0,0,79.2,10.767804,106.6671227
1,0,0,0,100.6,10.7983497,106.6979736
2,1,1,1,88.4,10.7906545,106.6895442
3,1,1,1,63.2,10.7574476,106.6831489
3,0,0,0,40.5,10.7693455,106.6782709
3,1,0,1,109.5,10.7595027,106.6840512
3,1,0,1,171.3,10.7610553,106.7074873
3,1,0,1,128.5,10.733069,106.6465589
6,0,0,0,92.9,10.7790976,106.6740219
2,0,0,0,80.5,10.7672231,106.6632752
2,1,0,1,124.6,10.7757553,106.6140471
3,1,0,1,155.9,10.7530805,106.7019667
3,0,0,0,165.8,10.8443745,106.6732968
3,1,0,1,46.2,10.7364232,106.635004
2,1,0,1,29,10.835689,106.6812423
2,1,0,1,96.5,10.7525594,106.6428624
2,0,0,0,74.2,10.76107,106.657862
3,1,0,1,138.2,10.7436384,106.6737721
3,0,0,1,76.3,10.8052565,106.6969985
3,0,0,0,105,10.7780926,106.6658339
3,1,0,1,77.3,10.75501,106.6716589
4,1,0,1,94.6,10.7530805,106.7019667
1,1,0,1,18.8,10.7564887,106.6363871
2,1,0,1,50,10.749055,106.6389559
2,0,0,1,40.1,10.795558,106.7119172
2,0,0,0,49.6,10.7652731,106.6769625
3,0,0,0,63.5,10.7718968,106.6854557
2,1,0,1,95.2,10.7641625,106.6757687
1,1,0,1,45.4,10.7498939,106.6331233
2,1,1,1,28.8,10.7784102,106.6613981
2,1,1,1,26.8,10.768408,106.6840355
2,1,0,1,74,10.7740484,106.701125
3,1,0,1,151.6,10.7812139,106.6241663
4,1,1,1,106.9,10.834556,106.6644038
4,1,0,1,111.8,10.8381472,106.6755943
2,0,0,0,91.3,10.7631092,106.6447728
4,0,0,0,111.4,10.7570739,106.6488205
2,1,0,1,45.7,10.8165032,106.6777987
2,1,0,1,60.3,10.81711,106.6879179
6,0,0,0,204,10.81711,106.6879179
7,1,1,1,120.8,10.7902705,106.6614385
4,1,0,1,72.3,10.7914669,106.6621739
4,0,0,0,72.1,10.7904337,106.6623709
3,1,0,1,48.8,10.7871829,106.6641052
3,0,0,0,77.1,10.7660373,106.6639922
1,0,0,0,24.6,10.7453745,106.6822786
3,1,1,1,54.8,10.7538501,106.681996
2,1,1,1,125.1,10.7693016,106.6755728
3,1,0,1,48.6,10.7931992,106.6911694
2,1,0,1,63.5,10.7610553,106.7074873
2,0,0,0,62.2,10.7959341,106.6791511
2,1,0,1,103.5,10.7525594,106.6428624
3,0,0,0,149,10.7985705,106.6875652
3,0,0,0,148.9,10.7985705,106.6875652
2,0,0,0,71.5,10.7779746,106.6813139
8,1,0,1,131.6,10.727703,106.6322711
2,1,0,1,58.2,10.751869,106.6275422
3,0,0,0,90.9,10.7729399,106.6611959
3,1,1,1,85.4,10.7652731,106.6769625
3,1,0,1,94.4,10.8266703,106.6876112
2,1,0,1,75.7,10.7616781,106.6541171
2,0,0,0,45.8,10.7639304,106.6559477
1,1,0,1,34.6,10.7654424,106.7012686
2,0,0,1,81.8,10.7553689,106.6332881
2,0,0,0,42,10.7570739,106.6488205
4,1,1,1,120.4,10.7614431,106.6523834
3,0,0,0,103,10.7784102,106.6613981
2,0,0,0,45,10.7863145,106.6778478
2,1,1,1,50.4,10.7460744,106.6963946
2,0,0,0,50.4,10.7553419,106.6813983
2,0,0,1,20,10.7652731,106.6769625
3,0,0,0,96.3,10.7725609,106.6788057
2,0,0,0,58.4,10.7742545,106.6860921
1,0,0,1,55.4,10.795558,106.7119172
2,1,0,1,57.4,10.8407293,106.6429549
3,1,0,1,90.6,10.8603511,106.6675572
3,1,0,1,44.5,10.8184863,106.7796294
2,0,0,0,24,10.8498263,106.6584258
2,1,0,1,72,10.6949611,106.7401168
2,1,1,1,54,10.7575754,106.616998
3,1,0,1,152.7,10.8362242,106.6647039
2,1,0,1,112,10.7844544,106.6266979
3,1,1,1,136.7,10.7525594,106.6428624
4,1,0,1,68.1,10.7587001,106.6470677
4,1,0,1,191.5,10.7604516,106.6469449
2,1,0,1,68.3,10.7686813,106.6481404
2,0,0,0,50,10.7647079,106.6509031
3,1,0,1,162.2,10.7406091,106.6617208
1,0,0,1,58.3,10.8185095,106.6989478
3,0,0,0,109.4,10.7692528,106.6518268
2,1,0,1,59.3,10.760073,106.6564166
3,1,0,1,105.9,10.7854875,106.6610661
2,1,0,1,22,10.7453745,106.6822786
3,1,0,1,96.5,10.7453745,106.6822786
2,0,0,0,83.9,10.7677409,106.6721763
4,1,1,1,165,10.7553419,106.6813983
4,1,1,1,165,10.7553419,106.6813983
5,1,0,1,87,10.7728665,106.6943
2,1,0,1,27.4,10.736221,106.6693721
3,1,1,1,83.9,10.7677409,106.6721763
2,0,0,0,127.3,10.8135319,106.5791814
5,0,0,1,81,10.7466218,106.651297
2,1,1,1,60,10.7854672,106.645595
3,1,1,1,105.3,10.8542112,106.7626813
3,1,0,1,56.5,10.7168899,106.6306292
4,0,0,1,124.6,10.8497679,106.681087
4,0,0,0,124.6,10.8497679,106.681087
2,1,0,1,47.8,10.7454365,106.6467261
2,1,0,1,47,10.7410894,106.6573748
4,1,0,1,89.2,10.7752404,106.6476646
2,0,0,0,98,10.7618587,106.6684287
3,0,0,0,85.6,10.7604598,106.6770652
2,1,0,1,40.7,10.7654424,106.7012686
2,0,1,1,101,10.7973984,106.6876578
2,0,0,0,188.3,10.7638123,106.6716214
3,1,0,1,47.9,10.7496481,106.6423525
2,0,0,0,41.6,10.7672231,106.6632752
4,1,0,1,94.2,10.8371469,106.7757538
2,0,0,0,78.1,10.7780926,106.6658339
2,1,0,1,35,10.8419232,106.6436252
3,1,0,1,129,10.846861,106.6512669
4,1,0,1,95.8,10.7184498,106.6298084
3,1,0,1,95.8,10.7184498,106.6298084
2,1,0,0,39,10.8448952,106.6828004
2,1,0,1,39,10.8448952,106.6828004
4,1,0,1,76,10.7498939,106.6331233
3,0,0,0,88.4,10.7578668,106.6354362
2,1,0,1,47,10.8300283,106.7220192
3,1,0,1,119.7,10.7564889,106.6418574
3,0,0,1,69.6,10.7654125,106.6463596
2,1,1,1,30.4,10.7789263,106.6475902
4,1,1,1,80.4,10.7686813,106.6481404
2,0,0,0,39.2,10.7526126,106.6683418
2,1,0,1,83.4,10.7893937,106.6750618
4,0,0,0,125.6,10.7642951,106.6702276
2,0,0,0,81.5,10.7944443,106.6810715
2,0,0,0,66,10.7922604,106.6791477
2,0,0,0,46.6,10.7697702,106.6710433
2,1,0,1,48.1,10.7460744,106.6963946
3,1,1,1,101.9,10.7932029,106.6902032
2,1,1,1,65.8,10.7546238,106.6841626
3,0,0,0,111.6,10.7816101,106.6802073
4,0,0,0,50.6,10.7595027,106.6840512
3,0,0,0,102.3,10.7865907,106.6892104
5,1,0,1,159.9,10.7609413,106.6956886
2,1,0,1,78,10.755047,106.6294483
2,1,0,1,45.4,10.7654424,106.7012686
2,0,0,0,78,10.755047,106.6294483
4,0,0,0,122.9,10.7494169,106.6406896
3,1,0,1,101,10.7410894,106.6573748
2,1,0,1,34.8,10.7610553,106.7074873
2,1,0,1,39.4,10.7607497,106.696815
3,0,0,0,82.8,10.7666896,106.6718421
2,0,0,0,56.2,10.7397765,106.6354004
3,0,0,0,46.3,10.8012812,106.6419371
3,1,0,1,91.4,10.8260016,106.6798526
1,1,0,1,53,10.7465886,106.660599
1,0,0,0,33.4,10.7790976,106.6740219
2,0,0,0,73.3,10.7854672,106.645595
2,0,0,0,78.2,10.7944927,106.6525329
2,1,0,1,61.8,10.7647079,106.6509031
3,0,0,0,72,10.78767315,106.6594436
2,0,0,0,63.3,10.7976093,106.6754549
2,1,0,1,12,10.7461861,106.6838342
1,1,0,1,45.8,10.7464123,106.6860655
3,0,0,0,60,10.795558,106.7119172
2,1,0,1,51.2,10.8303029,106.6375345
3,1,0,1,75.8,10.7654424,106.7012686
4,1,0,1,107.9,10.86065,106.7557976
2,0,0,0,95.5,10.7999062,106.693992
2,0,0,0,48.4,10.7581402,106.6886825
3,1,0,1,86,10.745609,106.664118
4,0,1,1,139,10.8001182,106.6770417
2,1,0,1,49.6,10.7453745,106.6822786
3,1,1,1,87,10.7460744,106.6963946
3,1,0,1,62.8,10.794846,106.6671096
2,0,0,0,70.2,10.7666817,106.6656536
5,0,0,0,111.1,10.7642951,106.6702276
2,1,0,1,145.1,10.7552763,106.6884126
2,1,0,0,44.8,10.8430374,106.6371653
2,1,0,1,44.8,10.8430374,106.6371653
4,1,0,1,127.3,10.8220042,106.6305757
2,0,0,1,60.9,10.8183476,106.6328307
3,1,0,1,74.9,10.7748167,106.6357158
2,1,0,1,24.8,10.7809805,106.6416411
3,0,0,0,129.7,10.7644171,106.6494273
3,1,0,1,44.5,10.7417158,106.6602686
3,0,0,0,83.4,10.7647079,106.6509031
2,1,0,1,44.9,10.8140185,106.679326
2,1,1,1,36.1,10.8138067,106.6811352
3,0,0,1,103.9,10.8122091,106.6994073
3,0,0,0,113.9,10.78125455,106.6652255
4,0,0,0,100,10.7780926,106.6658339
3,0,0,0,87.7,10.7988373,106.6826542
2,0,0,0,46.1,10.7642951,106.6702276
3,1,1,1,32.1,10.7593246,106.6786982
3,1,1,1,48.8,10.76241315,106.6866365
2,0,0,0,43,10.7742545,106.6860921
2,0,0,0,57,10.8260016,106.6798526
4,0,0,1,159.8,10.8060217,106.7094801
4,1,0,1,58.6,10.8364962,106.658359
