SalePrice,location_street,location_ward,location_district,number_of_toilet,access_to_school,access_to_hospital,access_to_market,number_of_floor,is_having_basement,is_having_attic_floor,is_having_rooftop,alley_width,number_of_bedroom,loc_lat,loc_long,total_sqft
14660.2575,Đường Cô Giang,Phường 2 Quận Phú Nhuận,Quận Phú Nhuận,6,0,1,1,4.5,0,0,1,15,6,10.7973984,106.6876578,154.7
2926.334,Đường QL13 Cũ,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,3,1,1,1,4.5,0,0,0,1.3,5,10.8489663,106.7206215,133.8
8140.104,Đường Lý Thái Tổ,Phường 1 Quận 3,Quận 3,3,0,0,0,4.5,0,1,0,15,2,10.7671042,106.6764627,68.9
5484.864,Đường Nguyễn Đình Chiểu,Phường 4 Quận 3,Quận 3,3,1,1,1,4.5,0,0,1,3,3,10.7742545,106.6860921,109.2
18421.2418,Đường Hùng Vương,Phường 1 Quận 10,Quận 10,4,0,0,0,4.5,0,0,0,15,7,10.7643594,106.6797782,173
4498.6084,Đường Đề Thám,Phường Cầu Ông Lãnh Quận 1,Quận 1,4,1,0,1,4.5,0,0,0,2.75,3,10.7641902,106.6953627,76.8
6298.88,Đường Hậu Giang,Phường 12 Quận 6,Quận 6,2,0,0,1,4.5,0,0,0,14,2,10.749055,106.6389559,29.6
3478.8,Đường Phạm Thế Hiển,Phường 5 Quận 8,Quận 8,2,1,0,1,4.5,0,0,0,2,3,10.7410894,106.6573748,18.7
4906.2,Đường Nguyễn Đình Chiểu,Phường 2 Quận 3,Quận 3,3,1,1,1,4.5,0,0,0,4,3,10.7696993,106.6817918,47.4
5243.06952,Đường Mai Xuân Thưởng,Phường 11 Quận Bình Thạnh,Quận Bình Thạnh,5,1,0,1,4.5,0,0,1,15,4,10.8160766,106.693555,230
66426.15,Đường Nguyễn Thiện Thuật,Phường 1 Quận 3,Quận 3,10,1,1,1,4,0,0,0,2.3,8,10.7693455,106.6782709,833.6
65826.54,Đường Số 2,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,8,1,0,1,4,1,0,0,6,11,10.7818775,106.7587303,937.7
17088.18192,Đường số 26,Phường Bình Trị Đông B Quận Bình Tân,Quận Bình Tân,6,1,0,1,4,0,0,1,14,5,10.7439266,106.6140556,318.5
91145.782,Đường Nguyễn Văn Trỗi,Phường 8 Quận Phú Nhuận,Quận Phú Nhuận,5,0,1,1,4,0,0,1,4,4,10.7985035,106.6707041,907.9
15500,Đường Đông Hưng Thuận 17,Phường Đông Hưng Thuận Quận 12,Quận 12,7,1,0,1,4,0,0,0,10,7,10.8510277,106.6344961,720
15997.5,Đường 14,Phường An Phú Quận 2,Quận 2,3,1,0,1,4,0,0,1,7,3,10.7914612,106.745545,223.3
41296.08,Đường Nguyễn Văn Hưởng,Phường Thảo Điền Quận 2,Quận 2,5,1,1,1,4,0,1,0,8,5,10.8080953,106.7304745,263.2
53161.3109,Đường Chuyên Dùng 9,Phường Phú Mỹ Quận 7,Quận 7,7,1,1,1,4,0,0,0,6,6,10.7086888,106.7342406,1421.5
20185.2,Đường Phan Anh,Phường Tân Thới Hòa Quận Tân Phú,Quận Tân Phú,5,1,0,1,4,0,0,0,10,5,10.7649009,106.623566,236.8
75002.4,Đường Nơ Trang Long,Phường 13 Quận Bình Thạnh,Quận Bình Thạnh,35,1,0,1,4,0,0,0,12,33,10.8185095,106.6989478,1277.9
62123.1765,Đường Phan Đăng Lưu,Phường 3 Quận Phú Nhuận,Quận Phú Nhuận,32,0,0,0,4,0,0,0,10,32,10.8025582,106.68183,804.6
15533.37,Đường Thành Thái,Phường 14 Quận 10,Quận 10,11,0,0,0,4,0,0,1,2.5,11,10.7784102,106.6613981,111.8
8563.5,Đường Lê Văn Sỹ,Phường 1 Quận Tân Bình,Quận Tân Bình,3,1,0,1,4,0,0,0,5,5,10.794846,106.6671096,153.1
30239.664,Đường Tô Hiệu,Phường Hiệp Tân Quận Tân Phú,Quận Tân Phú,14,1,0,0,4,0,0,0,12,20,10.7740616,106.6277285,461.3
14771.79,Đường Đồng Nai,Phường 15 Quận 10,Quận 10,11,0,0,0,4,0,0,0,3,11,10.7794391,106.6623229,104.1
91304.4264,Đường Yên Thế,Phường 2 Quận Tân Bình,Quận Tân Bình,7,1,0,1,4,0,0,0,10,8,10.7990174,106.6638649,547.7
71979.375,Đường Lê Hồng Phong,Phường 12 Quận 10,Quận 10,6,0,0,0,4,1,1,0,12,6,10.775651,106.6704864,595
39337.4128,Đường Kinh Dương Vương,Phường 12 Quận 6,Quận 6,7,1,0,1,4,0,0,1,15,6,10.7471643,106.6253266,625.9
12502.446,Đường Đinh Tiên Hoàng,Phường Đa Kao Quận 1,Quận 1,4,0,0,0,4,0,0,1,3.5,7,10.7859421,106.702799,239.1
20916,Đường Trung Mỹ- Tân Xuân,Xã Tân Xuân Huyện Hóc Môn,Huyện Hóc Môn,7,1,1,1,4,0,0,1,10,5,10.8758675,106.5999035,641.5
23400,Đường D32,Phường Phước Long B Quận 9,Quận 9,20,0,0,1,4,0,0,0,10,20,10.8087342,106.7851296,673.4
7767.08,Đường Lò Siêu,Phường 16 Quận 11,Quận 11,2,1,1,1,4,0,0,0,16,3,10.7570739,106.6488205,27.7
19173.25452,Đường Số 8,Phường 11 Quận Gò Vấp,Quận Gò Vấp,6,0,0,1,4,0,0,0,6.5,6,10.8424098,106.6622345,342
9967.42912,Đường ẤP mới 1,Xã Tân Xuân Huyện Hóc Môn,Huyện Hóc Môn,4,1,0,1,4,0,0,1,12,4,10.8774266,106.6001655,258.5
14050.26,Đường Quốc lộ 22,Phường Trung Mỹ Tây Quận 12,Quận 12,10,1,0,1,4,0,0,0,20,9,10.8811994,106.5891292,343
5138.8535,Đường Lê Văn Lương,Xã Phước Kiển Huyện Nhà Bè,Huyện Nhà Bè,3,1,1,1,4,0,0,0,12,4,10.7200389,106.7001786,275.7
26410.23,Đường Huỳnh Tấn Phát,Phường Bình Thuận Quận 7,Quận 7,10,1,1,1,4,0,0,0,8,10,10.74140345,106.7228795,500.1
12658.6152,Đường Tân Thời Nhì 1,Xã Tân Thới Nhì Huyện Hóc Môn,Huyện Hóc Môn,16,1,1,1,4,0,0,1,6,15,10.8964501,106.5777418,430.9
4316.004,Đường Hiệp Thành 17,Phường Hiệp Thành Quận 12,Quận 12,5,1,0,1,4,0,0,0,8,6,10.8776434,106.642224,206.5
24832,Đường Trương Văn Hải,Phường Tăng Nhơn Phú B Quận 9,Quận 9,6,0,0,1,4,0,0,0,5,6,10.8360269,106.7829133,322
16506,Đường Số 46A,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,37,1,0,1,4,0,0,1,12,36,10.7523505,106.5993039,624
19740,Đường Số 9B,Phường Phước Long B Quận 9,Quận 9,5,1,0,1,4,0,0,0,10,4,10.8246421,106.7759877,379.6
18500,Đường C4,Phường Tân Thới Nhất Quận 12,Quận 12,9,1,0,1,4,0,0,0,12,7,10.8214453,106.6237886,687
51060.1,Đường Tân Quý,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,9,1,0,1,4,0,0,0,8,9,10.8019648,106.6214131,477.5
33000,Đường số 25A,Phường 10 Quận 6,Quận 6,8,1,0,1,4,0,0,0,12,10,10.7407333,106.6242707,714
30000,Đường Số 5,Phường Hiệp Bình Chánh Thành phố Thủ Đức,Thành phố Thủ Đức,6,1,0,1,4,0,0,0,6,6,10.8300283,106.7220192,297
21896,Hoàng Lê Kha,Phường 9 Quận 6,Quận 6,5,0,0,0,4,0,0,0,14,5,10.7517747,106.6409703,698
21996,Đường Phạm Thái Bường,Phường Tân Phong Quận 7,Quận 7,5,1,0,1,4,0,0,0,10,4,10.7273225,106.7059504,180
6384,Đường Bà Hạt,Phường 8 Quận 10,Quận 10,3,0,0,0,4,0,0,1,3,4,10.7656931,106.6676254,93.9
17443.0575,Đường Trung Mỹ Tây 03,Phường Trung Mỹ Tây Quận 12,Quận 12,4,1,0,1,4,0,0,0,8,8,10.849895,106.6168641,302.2
15914.37056,Đường Đặng Văn Bi,Phường Bình Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,6,1,1,1,4,0,0,0,1.8,8,10.845424,106.7664221,468.8
19197.27,Đường Huỳnh Văn Bánh,Phường 17 Quận Phú Nhuận,Quận Phú Nhuận,4,0,0,0,4,0,0,0,2,9,10.7944443,106.6810715,285.7
20796.412,Đường Sư Vạn Hạnh,Phường 9 Quận 10,Quận 10,10,0,0,0,4,0,0,0,3,10,10.7686682,106.6713072,188.2
14713.9397,Đường Nguyễn Thị Minh Khai,Phường Bến Thành Quận 1,Quận 1,4,1,1,1,4,0,0,0,3.3,3,10.7728665,106.6943,104.6
9126.005,Đường Thành Mỹ,Phường 8 Quận Tân Bình,Quận Tân Bình,15,1,0,1,4,0,0,0,3,15,10.7814372,106.6535674,195.2
11615.4,Đường Nguyễn Xí,Phường 13 Quận Bình Thạnh,Quận Bình Thạnh,12,0,0,1,4,0,0,0,5,12,10.8188172,106.7045884,269.1
20414.55,Đường Số 5,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,4,1,1,1,4,0,0,1,12,4,10.7806685,106.7603746,273.8
11153.5515,Đường Thành Thái,Phường 14 Quận 10,Quận 10,3,0,0,0,4,0,0,0,6,4,10.7784102,106.6613981,111.5
23515.04925,Đường Nguyễn Thị Minh Khai,Phường Bến Thành Quận 1,Quận 1,6,1,1,1,4,0,0,0,24,6,10.7728665,106.6943,354.4
14811.72,Đường Võ Văn Vân,Xã Vĩnh Lộc B Huyện Bình Chánh,Huyện Bình Chánh,6,1,1,1,4,0,0,0,15,6,10.7927673,106.5763498,320.6
6806.943,Đường Phan Anh,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,2,1,1,1,4,0,0,0,4.56,4,10.7614082,106.6242819,186.6
13734,Đường Số 9,Phường Bình Hưng Hòa Quận Bình Tân,Quận Bình Tân,5,1,0,1,4,0,0,1,6,5,10.8001856,106.600618,473
6093,Đường Xô Viết Nghệ Tĩnh,Phường 26 Quận Bình Thạnh,Quận Bình Thạnh,4,1,0,1,4,0,0,0,2.5,6,10.8126728,106.7096212,240
12953.25,Đường Huỳnh Văn Bánh,Phường12 Quận Phú Nhuận,Quận Phú Nhuận,4,1,0,1,4,0,0,0,4,3,10.79513,106.676219,319.3
12294.216,Đường Man Thiện,Phường Tăng Nhơn Phú A Quận 9,Quận 9,28,1,1,1,4,0,0,0,4,28,10.8455096,106.7870575,487.4
13899.375,Đường Tân Trang,Phường 9 Quận Tân Bình,Quận Tân Bình,7,1,0,1,4,0,0,0,3,5,10.7788164,106.6546786,318.8
30683.8125,Đường Tân Hương,Phường Tân Quý Quận Tân Phú,Quận Tân Phú,11,1,0,1,4,0,0,0,18,10,10.789428,106.6264746,299.3
19733.76,Đường Quốc Lộ 50,Xã Phong Phú Huyện Bình Chánh,Huyện Bình Chánh,30,1,0,1,4,0,0,0,16,30,10.7033479,106.6556901,228.4
12911.652,Đường Phạm Hữu Lầu,Phường Phú Mỹ Quận 7,Quận 7,12,1,0,1,4,0,0,0,4,12,10.7042447,106.729607,400
28159.0848,Đường Tên Lửa,Phường Bình Trị Đông B Quận Bình Tân,Quận Bình Tân,15,1,1,1,4,0,0,1,40,15,10.7554716,106.6061042,684
38848.32,Đường Lê Văn Quới,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,8,1,1,1,4,0,0,0,16,8,10.776182,106.6109757,368.2
35159.4096,Đường số 3,Phường 11 Quận 6,Quận 6,9,0,0,0,4,0,0,1,10,8,10.7457233,106.6338556,627.9
12028.1868,Đường Mai Xuân Thưởng,Phường 4 Quận 6,Quận 6,4,0,0,0,4,0,0,0,7.6,3,10.7446686,106.6488494,158.8
9598.95,Đường Vườn Lài,Phường An Phú Đông Quận 12,Quận 12,6,1,0,1,4,0,0,0,5,8,10.8595665,106.6921006,305
34352.56,Đường Lê Đình Cẩn,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,60,1,0,1,4,0,0,1,5,60,10.7597838,106.5949854,991.4
17498.8,Đường Chấn Hưng,Phường 6 Quận Tân Bình,Quận Tân Bình,10,1,0,1,4,0,0,0,7,10,10.7849226,106.6621069,355
10444.2,Đường Bà Hom,Phường 13 Quận 6,Quận 6,3,1,1,1,4,0,0,0,4.7,5,10.755047,106.6294483,103
16425.1458,Đường Lê Đức Thọ,Phường 15 Quận Gò Vấp,Quận Gò Vấp,4,1,0,0,4,0,0,0,4.2,4,10.8443745,106.6732968,172.2
12503.36,Đường Tân Xuân 2,Xã Tân Xuân Huyện Hóc Môn,Huyện Hóc Môn,12,1,0,1,4,0,0,0,10,12,10.8839417,106.6087461,422.8
12038.4,Đường Số 5,Phường Linh Xuân Thành phố Thủ Đức,Thành phố Thủ Đức,5,1,0,1,4,0,0,0,8,5,10.8810356,106.7706391,220
11504,Trường Lưu,Phường Trường Thạnh Quận 9,Quận 9,4,0,0,0,4,0,0,0,12,6,10.8108773,106.8211894,400
17373.6,Đường D1,Phường Hiệp Phú Quận 9,Quận 9,10,0,0,1,4,0,0,0,10,9,10.8467617,106.7784041,369.7
5155.2,Đường Liên Khu 4-5,Phường Bình Hưng Hòa B Quận Bình Tân,Quận Bình Tân,6,1,1,1,4,0,0,0,4,5,10.7978669,106.5972855,249.4
12147.04,Đường Tỉnh Lộ 10,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,4,1,0,1,4,0,0,1,12,4,10.7553868,106.5964843,326.8
10268.4,Đường Phan Văn Hớn,Phường Tân Thới Nhất Quận 12,Quận 12,5,1,1,1,4,0,0,1,5,4,10.8282636,106.6202489,207.7
31765.44,Đường Số 1,Phường Bình Hưng Hòa A Quận Bình Tân,Quận Bình Tân,21,1,0,1,4,0,0,0,6,21,10.7841173,106.6058628,439.8
12900,Đường số 2G,Phường An Lạc Quận Bình Tân,Quận Bình Tân,12,0,0,0,4,0,0,1,10,12,10.7267991,106.617634,244.8
40000,Đường Số 11,Phường Trường Thọ Thành phố Thủ Đức,Thành phố Thủ Đức,36,1,0,1,4,0,0,0,6,40,10.8422661,106.7570208,767.2
12794.32,Đường Số 12,Phường Phước Bình Quận 9,Quận 9,6,1,1,1,4,0,0,0,12,6,10.8123389,106.7699211,465.3
25645.44,Đường Trần Văn Kiểu,Phường 10 Quận 6,Quận 6,2,1,0,1,4,0,0,0,12,2,10.7391281,106.6274962,344.9
16500,Đường Số 5,Phường 17 Quận Gò Vấp,Quận Gò Vấp,5,1,0,1,4,0,0,0,15,4,10.8459405,106.6757878,339.2
23181.312,Đường Kinh Dương Vương,Phường 12 Quận 6,Quận 6,5,0,0,0,4,0,0,1,5.52,6,10.7471643,106.6253266,332.2
10800,Đường Lê Đức Thọ,Phường 14 Quận Gò Vấp,Quận Gò Vấp,2,1,0,1,4,0,0,1,12,2,10.8431762,106.67465,442.8
20992,Đường Số 2,Phường 13 Quận 6,Quận 6,9,1,0,1,4,0,0,0,14,8,10.7502026,106.6278599,500.4
12541.44,Đường Bà Hom,Phường 13 Quận 6,Quận 6,16,1,1,1,4,0,0,0,2.5,15,10.755047,106.6294483,231.8
13500,Đường số 6,Phường Hiệp Bình Chánh Thành phố Thủ Đức,Thành phố Thủ Đức,5,1,0,1,4,0,0,1,8,6,10.8300283,106.7220192,293
27483.6,Đường Ba Vân,Phường 14 Quận Tân Bình,Quận Tân Bình,4,1,0,1,4,0,0,0,9,4,10.7956035,106.6408274,471.5
29984.8,Đường Ba Vân,Phường 14 Quận Tân Bình,Quận Tân Bình,4,1,1,1,4,0,0,1,9,4,10.7956035,106.6408274,471.5
31136,Đường Số 4,Phường 5 Quận Gò Vấp,Quận Gò Vấp,6,1,0,1,4,0,0,0,8,5,10.8258485,106.6912801,371.1
33993.92,Đường Cao Văn Lầu,Phường 1 Quận 6,Quận 6,3,1,0,1,4,0,0,1,10,3,10.745546,106.6502265,414.1
23816.4,Đường Trịnh Đình Trọng,Phường Phú Trung Quận Tân Phú,Quận Tân Phú,4,1,0,1,4,0,0,1,9,3,10.7752303,106.6458841,401
12750.8,Đường Bình Thới,Phường 9 Quận 11,Quận 11,6,1,0,1,4,0,0,0,7,10,10.7652845,106.6464,369.8
43004.832,Đường Nguyễn Văn Hưởng,Phường Thảo Điền Quận 2,Quận 2,3,1,0,0,4,0,0,1,12,6,10.8080953,106.7304745,276.6
29990.4,Đường Số 3,Phường Tân Thuận Đông Quận 7,Quận 7,6,1,1,1,4,0,0,0,12,6,10.740652,106.7324604,498.8
16992,Đường Số 14,Phường Tân Thuận Đông Quận 7,Quận 7,4,1,0,1,4,0,0,0,8,4,10.7419719,106.7329474,402.6
23500.8,Đường Số 8,Phường Tân Thuận Đông Quận 7,Quận 7,5,1,1,1,4,0,0,0,14,5,10.7446721,106.7340026,472.9
20496,Đường 643 Tạ Quang Bửu,Phường 4 Quận 8,Quận 8,5,1,1,1,4,0,0,0,16,5,10.7375662,106.6769951,254.9
44993.52,Đường Nguyễn Văn Trỗi,Phường 15 Quận Phú Nhuận,Quận Phú Nhuận,7,0,0,0,4,0,0,0,5.7,7,10.7985035,106.6707041,394.9
15970,Đường Bùi Đình Túy,Phường 24 Quận Bình Thạnh,Quận Bình Thạnh,12,1,0,1,4,0,0,0,12,11,10.8078219,106.7034522,211.7
86662.4,Đường Phan Đăng Lưu,Phường 7 Quận Phú Nhuận,Quận Phú Nhuận,6,0,0,0,4,0,0,0,40,6,10.8015277,106.6894466,310.3
7000,Đường Nguyễn Thị Minh Khai,Phường 5 Quận 3,Quận 3,4,1,1,1,4,0,0,0,3,7,10.7711818,106.6855283,320
21736,Đường Nguyễn Đình Chiểu,Phường 4 Quận 3,Quận 3,3,0,0,0,4,0,0,0,12,3,10.7742545,106.6860921,120
19710.7287,Đường Số 36,Phường 6 Quận 4,Quận 4,6,1,0,1,4,0,0,1,6,6,10.7578069,106.7008575,257.6
13641.088,Đường Bầu Bàng,Phường 13 Quận Tân Bình,Quận Tân Bình,4,1,0,1,4,0,0,0,10,3,10.8012812,106.6419371,176.9
18017.688,Đường Số 2,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,10,1,1,1,4,0,0,0,6,9,10.7818775,106.7587303,262.3
10388.25015,Đường Tây Lân,Xã Bà Điểm Huyện Hóc Môn,Huyện Hóc Môn,22,0,0,0,4,0,0,0,4.3,23,10.8403492,106.5996544,373.7
15513.30222,Đường An Dương Vương,Phường 14 Quận 6,Quận 6,4,0,0,1,4,0,0,1,10,4,10.7581054,106.6251065,208
47338.706,Đường Lý Chiêu Hoàng,Phường 10 Quận 6,Quận 6,5,0,0,0,4,0,0,0,16,5,10.7360325,106.6338508,634.3
18997.628,Đường Nguyễn Thị Minh Khai,Phường Bến Thành Quận 1,Quận 1,8,1,0,1,4,0,0,1,4,4,10.7728665,106.6943,262.4
37171.4025,Đường Hồ Văn Huê,Phường 9 Quận Phú Nhuận,Quận Phú Nhuận,4,0,1,1,4,0,0,1,8,3,10.8058889,106.6784338,223
46566.289,Đường Lê Văn Huân,Phường 13 Quận Tân Bình,Quận Tân Bình,9,1,1,1,4,0,0,1,4,9,10.8012812,106.6419371,685.3
20147.6,Đường Trịnh Đình Trọng,Phường Phú Trung Quận Tân Phú,Quận Tân Phú,6,1,0,1,4,0,0,1,10,4,10.7752303,106.6458841,305.7
6760.39,Đường Nguyễn Văn Đậu,Phường 11 Quận Bình Thạnh,Quận Bình Thạnh,4,1,0,1,4,0,0,0,3,5,10.8123441,106.6930962,119.7
8584.048,Đường Công Chúa Ngọc Hân,Phường 13 Quận 11,Quận 11,4,0,0,0,4,0,0,0,6,4,10.7616781,106.6541171,145.8
25120.66734,Đường Hậu Giang,Phường 11 Quận 6,Quận 6,5,1,1,1,4,0,0,1,15,4,10.7480982,106.635376,252
6099.5025,Đường Lê Đức Thọ,Phường 16 Quận Gò Vấp,Quận Gò Vấp,4,1,0,1,4,0,0,1,4.5,5,10.8474826,106.6689658,203.9
24592.5,Đường Thích Quảng Đức,Phường 3 Quận Phú Nhuận,Quận Phú Nhuận,4,1,0,1,4,0,0,1,15,4,10.805877,106.6815741,159
5563.8812,Đường Huỳnh Tấn Phát,Phường Tân Thuận Tây Quận 7,Quận 7,8,1,0,1,4,0,0,0,3,5,10.7518495,106.7210763,163
14660.88,Đường Lũy Bán Bích,Phường Tân Thới Hòa Quận Tân Phú,Quận Tân Phú,5,1,0,1,4,0,0,0,6,4,10.7802119,106.6357701,169.1
20280.24,Đường Số 25,Phường 11 Quận 6,Quận 6,6,1,0,1,4,0,0,0,6,5,10.741729,106.6248464,283.8
32666.35024,Đường 12,Phường An Phú Quận 2,Quận 2,7,1,0,1,4,0,0,0,8,6,10.7914612,106.745545,576.8
13618.15,Đường Số 41,Phường Bình Trưng Tây Quận 2,Quận 2,6,1,0,1,4,0,0,1,6,8,10.7863513,106.764021,366.4
20077.92,Đường Ngô Gia Tự,Phường 4 Quận 10,Quận 10,12,0,0,0,4,0,0,0,3,12,10.7638123,106.6716214,306.6
10059.084,Đường DC13,Phường Sơn Kỳ Quận Tân Phú,Quận Tân Phú,8,1,0,1,4,0,0,0,10,9,10.8060852,106.6106963,234.2
24311.7,Hoàng Lê Kha,Phường 9 Quận 6,Quận 6,24,1,0,1,4,0,0,1,14,23,10.7517747,106.6409703,717.4
12472.68906,Đường Số 17,Phường 4 Quận 8,Quận 8,7,1,0,1,4,0,0,1,10,6,10.7411656,106.6719193,266.3
26857.5461,Đường Huỳnh Khương An,Phường 5 Quận Gò Vấp,Quận Gò Vấp,6,1,0,1,4,0,0,1,3,6,10.8247935,106.6922591,421.3
16551.27936,Đường Bình Trị Đông,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,5,1,0,1,4,0,0,0,4.4,5,10.7597792,106.6096807,254.2
15785.96621,Đường Bùi Viện,Phường Phạm Ngũ Lão Quận 1,Quận 1,9,1,0,1,4,0,0,0,2.32,8,10.7657376,106.6907525,132.9
11998,Đường Số 9B,Phường Phước Long B Quận 9,Quận 9,5,1,0,1,4,0,0,0,10,4,10.8246421,106.7759877,301.7
9198.7,Đường 39 - CL,Phường Cát Lái Quận 2,Quận 2,7,0,0,0,4,0,0,1,12,6,10.7728492,106.7919967,408
13998.6,Đường Thanh Nga,Phường Phước Long B Quận 9,Quận 9,6,1,1,1,4,0,0,1,12,4,10.8161158,106.7794568,301.8
8643.6,Đường Số 21,Phường Cát Lái Quận 2,Quận 2,5,1,1,1,4,0,0,1,10,4,10.7693247,106.7892351,359
7294.7,Đường Số 44,Phường Cát Lái Quận 2,Quận 2,4,1,0,1,4,0,0,1,12,5,10.7691633,106.7860907,489.7
8199.1,Đường Số 44,Phường Cát Lái Quận 2,Quận 2,7,1,1,1,4,0,0,1,12,6,10.7691633,106.7860907,397.8
8496.6,Đường số 37- CL,Phường Cát Lái Quận 2,Quận 2,2,0,0,0,4,0,0,0,8,2,10.7691633,106.7860907,350
8946,Đường 67,Phường Cát Lái Quận 2,Quận 2,6,1,0,1,4,0,0,0,12,5,10.7691633,106.7860907,187.5
9496.2,Đường 37,Phường Cát Lái Quận 2,Quận 2,4,1,1,1,4,0,0,0,12,4,10.7691633,106.7860907,295
9996,Đường số 37- CL,Phường Cát Lái Quận 2,Quận 2,4,1,0,1,4,0,0,0,8,4,10.7691633,106.7860907,280
7903,Đường Nguyễn Văn Khối,Phường 11 Quận Gò Vấp,Quận Gò Vấp,5,1,0,0,4,0,0,0,4.1,4,10.842117,106.6598368,280
4479.02,Đường Lê Văn Thọ,Phường 11 Quận Gò Vấp,Quận Gò Vấp,3,1,0,1,4,0,0,1,3.2,3,10.8364962,106.658359,270.6
9496.2,Đường số 40,Phường Cát Lái Quận 2,Quận 2,5,1,0,1,4,0,0,0,8,4,10.7767035,106.7730492,357
30002,Đường song hành cao tốc Long Thành- Dầu Giây,Phường An Phú Quận 2,Quận 2,3,0,0,0,4,0,1,0,10,3,10.7922486,106.7539613,350
21281.4,Đường A2.4,Phường An Phú Quận 2,Quận 2,6,1,0,1,4,0,0,0,12,4,10.7914612,106.745545,385
18998,Đường số 12A,Phường An Phú Quận 2,Quận 2,5,0,0,0,4,0,0,0,12,5,10.7906825,106.7378318,350
8418.2,Đường Chu Văn An,Phường 12 Quận Bình Thạnh,Quận Bình Thạnh,3,0,0,0,4,0,0,0,3,4,10.8122091,106.6994073,148.5
23490.6,Đường số 1,Phường Tân Thuận Đông Quận 7,Quận 7,15,0,0,0,4,0,0,1,10,15,10.7555451,106.7315052,522.4
12877.2,Đường Lý Chính Thắng,Phường 7 Quận 3,Quận 3,6,1,1,1,4,0,0,0,4,6,10.8073614,106.6922178,189
15363.6,Đường Số 51,Phường Bình Thuận Quận 7,Quận 7,8,1,1,1,4,0,0,0,12,6,10.7411353,106.715851,279.5
14811.804,Đường Xô Viết Nghệ Tĩnh,Phường 24 Quận Bình Thạnh,Quận Bình Thạnh,5,0,0,1,4,0,0,1,5,4,10.8057596,106.7036345,208.1
16499.7,Đường Nguyễn Giản Thanh,Phường 15 Quận 10,Quận 10,3,0,0,0,4,0,0,0,20,3,10.78125455,106.6652255,232
25515,Đường Ba Tháng Hai,Phường 12 Quận 10,Quận 10,15,0,0,1,4,0,0,0,12,15,10.7719416,106.6697907,327.9
9909.83448,Đường số 23,Phường Linh Chiểu Thành phố Thủ Đức,Thành phố Thủ Đức,4,1,0,1,4,0,0,0,11.23,4,10.8542112,106.7626813,238.9
11533.0385,Đường Nguyễn Tri Phương,Phường 5 Quận 10,Quận 10,3,0,0,0,4,0,0,0,3.5,4,10.7638435,106.6679202,103.6
8822.5848,Đường Hòa Hảo,Phường 5 Quận 10,Quận 10,5,0,0,0,4,0,0,0,5,6,10.7614694,106.666734,108.7
21643.92,Đường Dương Quảng Hàm,Phường 5 Quận Gò Vấp,Quận Gò Vấp,45,1,0,1,4,0,0,0,5.22,45,10.8308859,106.6874859,610.9
13146.984,Đường Trần Hưng Đạo,Phường Cầu Kho Quận 1,Quận 1,3,0,0,1,4,0,0,0,4.9,3,10.7578459,106.6865294,106
17047.6488,Đường Nguyễn Trung Trực,Phường 5 Quận Bình Thạnh,Quận Bình Thạnh,5,0,0,1,4,0,0,0,15,6,10.8108065,106.6868872,273.5
11228.976,Đường Trần Văn Đang,Phường 11 Quận 3,Quận 3,11,0,0,0,4,0,0,0,3,11,10.7866342,106.6687009,202.9
5119.924,Đường Hòa Hảo,Phường 4 Quận 10,Quận 10,4,0,0,0,4,0,0,0,3.5,3,10.7618587,106.6684287,112.8
22299.648,Đường Nhiêu Tứ,Phường 7 Quận Phú Nhuận,Quận Phú Nhuận,10,0,0,0,4,0,0,0,3,10,10.8008215,106.6891843,266
14942.2364,Đường Nam Kỳ Khởi Nghĩa,Phường 7 Quận 3,Quận 3,3,1,1,1,4,0,0,0,2.3,6,10.8073614,106.6922178,230.3
17018.1986,Đường Nam Kỳ Khởi Nghĩa,Phường 7 Quận 3,Quận 3,4,0,0,1,4,0,0,0,2.3,8,10.8073614,106.6922178,220.3
15995.1237,Đường 97,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,4,1,1,1,4,0,0,1,8,4,10.7631632,106.7655988,282
24312.1536,Đường Phan Đăng Lưu,Phường 3 Quận Bình Thạnh,Quận Bình Thạnh,10,0,0,0,4,0,0,0,6,15,10.7999062,106.693992,723.8
21158.6,Đường Tân Hòa Đông,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,30,1,1,1,4,0,0,1,8,30,10.7615882,106.6222404,421.4
15139.32,Đường Ngô Bệ,Phường 13 Quận Tân Bình,Quận Tân Bình,6,1,1,1,4,0,0,1,8,4,10.8039222,106.6416928,204.6
